@relation friedman

@attribute attrib0 numeric
@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute target numeric

@data
54.601017,1051.053577,0.046659,6.782178,-0.134873
8.850226,565.118938,0.486201,8.491141,20.370747
54.866963,525.135634,0.153571,2.265184,9.10921
10.271336,164.646383,0.178757,9.871786,-1.141296
26.503831,1447.228156,0.372885,5.022088,11.869024
39.783625,1188.872672,0.351537,8.02293,6.889254
21.904087,1144.243612,0.120398,7.147449,-11.348985
16.974931,1101.505964,0.939768,6.855266,-1.353917
19.313098,1592.336815,0.008417,4.259147,6.887777
9.222214,1535.737233,0.035422,7.15759,-1.560928
95.807388,1326.135914,0.422316,6.052665,-20.240136
56.456011,637.811473,0.408058,7.779607,-5.827293
24.41775,1570.344912,0.73645,6.408071,-10.884755
26.105734,350.966898,0.469089,1.01451,-3.524556
58.923613,627.505293,0.360237,10.230372,-5.766521
73.948438,1746.863069,0.847048,6.615562,-10.278092
69.603325,1267.848858,0.476042,3.275901,8.263843
38.053794,662.145446,0.140408,4.924216,-18.960865
89.678,383.420258,0.354648,2.134226,-13.007815
66.682164,1672.162121,0.884934,5.875901,3.829863
94.412662,1753.242851,0.18268,6.746211,2.621407
38.320256,1263.898458,0.498336,2.33632,4.250965
33.340827,692.647484,0.111797,4.007084,4.04938
75.603967,203.863115,0.926177,9.215328,16.522497
18.139687,1386.11003,0.199564,1.849037,8.146605
30.870341,1722.581218,0.480442,3.6496,1.723723
74.812265,1489.875657,0.362264,6.929555,-5.468032
21.565287,1323.074133,0.239073,1.566256,-7.807465
79.136007,422.35774,0.268778,8.248739,-6.512908
76.596318,239.925295,0.56455,7.00777,-11.628277
16.615564,469.936382,0.708459,10.307881,-1.466404
70.635057,1196.865409,0.380538,4.836711,1.726841
29.794295,212.149783,0.683773,6.472136,4.467807
15.52237,685.304732,0.798523,10.757175,9.597633
72.439274,918.148442,0.90182,10.330352,-13.466451
88.223508,555.479101,0.42477,2.55915,-8.346655
63.272977,452.782855,0.762351,6.603447,3.530665
3.65559,1225.847804,0.292003,9.780088,-5.668095
56.50187,699.948301,0.988281,10.907808,-0.685643
73.95829,1020.086888,0.351439,6.870955,-3.967398
3.405447,995.979216,0.726394,9.093761,8.904013
84.602749,596.498338,0.493747,10.475854,-2.374049
48.757759,268.814357,0.068016,9.812557,9.066755
11.838325,1331.513236,0.390002,2.800358,11.079136
7.792945,554.793034,0.364091,3.148641,3.036853
29.825612,838.787814,0.16645,3.379345,-11.603951
59.045135,391.812869,0.047446,2.081913,10.637719
1.349776,962.03708,0.044995,4.306465,-7.838982
95.441835,1170.308649,0.336387,3.516502,-2.784289
2.134453,1281.341995,0.649758,1.337199,5.483214
89.391215,281.535167,0.532853,8.607842,-1.781666
82.852071,1409.62111,0.365381,7.148782,8.202531
45.453049,1437.193405,0.162885,2.054709,3.737358
28.366769,191.6989,0.554264,3.484659,-11.540882
44.472714,1500.852702,0.47439,3.752412,13.479823
33.457119,783.554993,0.710806,5.095208,-2.402844
61.429787,653.466486,0.801731,9.959836,17.544209
51.119047,245.167804,0.016802,6.524979,19.368985
62.172694,230.717138,0.078882,2.112937,-7.650622
53.374613,1631.129235,0.264923,3.301525,15.005829
34.939908,1484.526905,0.3224,4.797185,-2.866691
7.917144,432.666409,0.77695,2.112331,-3.353303
37.861633,892.396388,0.063839,6.601264,-20.837118
84.471622,746.432901,0.049456,3.13381,3.074862
90.494573,1249.245086,0.923296,5.151723,1.435208
10.897397,1215.653276,0.59422,4.250042,-0.023018
77.873126,1697.752866,0.828455,2.034389,11.295787
79.085073,1279.514967,0.481165,2.866478,0.167858
83.243395,1451.065289,0.723622,10.541114,-6.604882
54.889732,1176.974131,0.381034,6.696482,1.562431
25.286132,1551.717227,0.060357,9.112274,7.727445
62.864151,732.77023,0.978593,4.376434,15.588448
11.456095,527.868583,0.439527,6.369296,-15.874526
69.068503,1413.81138,0.879922,10.813565,0.140982
75.467994,1587.412586,0.034184,1.839074,14.159958
15.456278,1459.679651,0.269919,7.631386,-9.467952
2.718251,1668.363746,0.072364,9.940071,9.166577
33.641585,517.954715,0.52851,5.35647,1.035689
36.501732,128.037714,0.458401,10.252127,-5.321765
49.884251,900.896403,0.756455,10.572154,1.99527
74.815675,1128.33152,0.085668,1.678139,5.856643
90.788832,865.837349,0.069104,8.865651,-0.785682
92.138398,1012.086772,0.250545,3.168542,-0.820452
56.125736,129.44681,0.22194,3.724911,-12.852735
52.026977,636.502846,0.305826,6.871654,7.351877
75.477682,497.939991,0.318703,5.400656,26.50248
74.372639,749.920477,0.623743,5.643877,-1.402486
65.716894,208.4192,0.037064,1.179663,-3.642823
75.312609,142.697762,0.237278,9.985957,14.28742
5.98184,203.460404,0.123088,1.336697,11.633111
71.427759,1191.219349,0.040524,7.177455,-6.323165
94.986246,1144.843404,0.953451,4.561733,-15.851754
3.993739,127.013238,0.104206,10.900187,18.227853
31.16753,673.658615,0.259835,10.232883,2.070131
22.043302,1740.983659,0.939189,2.979624,-5.116032
89.788189,1679.411517,0.480168,2.439564,-10.938997
57.782276,1612.493766,0.296452,9.83239,17.716193
6.469517,808.532501,0.923112,6.81859,-3.417124
81.861041,148.809263,0.439954,5.638557,6.560557
47.821522,444.83879,0.695897,9.558632,-5.259187
41.270831,243.464954,0.581924,7.199699,10.043086
66.680144,1659.034121,0.04951,10.099019,23.687307
49.522546,713.189036,0.552088,1.846044,12.21556
74.647619,1279.232476,0.692068,5.154245,1.705671
82.910916,143.135824,0.706979,4.076026,-13.617698
69.134347,414.430013,0.579128,10.859245,4.043444
70.612166,903.342603,0.413445,4.559997,10.020191
17.344086,222.230002,0.394553,8.571595,-5.651855
44.692461,562.488128,0.83338,9.750058,1.980285
8.940084,748.301366,0.06618,6.813031,9.460276
86.593923,934.241219,0.321422,10.388394,-12.775225
58.04712,593.408458,0.226804,3.073482,-0.887589
95.92521,1066.33055,0.698338,10.674148,13.853157
82.491512,730.524123,0.33495,6.332841,23.853696
88.202542,1293.241311,0.52389,3.79037,-0.266824
28.066577,1335.468891,0.531148,1.468569,6.932184
60.892371,380.046061,0.785126,1.677215,-10.981952
42.745653,1322.11976,0.506118,8.593878,1.898148
5.711069,1007.603408,0.50338,9.605549,3.404678
24.99881,1132.262375,0.848488,4.68922,11.480142
71.930234,719.697464,0.487531,2.879556,-6.113787
26.768881,982.398405,0.810331,3.681935,-18.72449
75.294118,1054.729171,0.520983,5.289587,3.419045
90.677378,290.721715,0.032401,8.564273,20.920854
35.320051,799.095219,0.239806,1.605645,14.458918
42.135673,527.176609,0.435201,3.294602,-8.380038
39.630862,821.358991,0.157217,5.506423,2.245972
83.84654,305.482802,0.388856,9.545863,16.620622
44.193566,1309.768851,0.200437,6.819142,-7.36374
49.193601,1335.507889,0.218289,7.492729,16.358488
27.265509,325.712786,0.256251,5.398398,0.767969
91.001244,225.518801,0.76358,10.644426,-6.993536
16.816645,1089.572083,0.860913,4.250462,7.173039
41.906392,404.112547,0.44724,2.313945,-1.636998
24.557679,324.91642,0.270716,9.589753,13.566888
24.633012,1624.775311,0.63213,8.783512,-4.827583
97.21676,139.08881,0.205688,2.806725,-2.364586
18.262071,519.059122,0.400158,3.111652,1.774193
80.11852,1539.498797,0.59819,3.095431,-10.628532
99.803206,959.000693,0.447021,10.221601,5.218522
9.92269,573.10256,0.482612,10.093247,-0.078818
71.842437,1665.348221,0.458844,7.874486,2.391822
61.418011,1546.165515,0.61266,4.105409,-1.083299
0.369311,211.773981,0.719906,4.121095,29.911532
96.304081,359.75095,0.261755,8.285343,11.895835
50.521087,1087.762443,0.100073,2.864163,20.149725
98.772175,1032.848035,0.484665,6.819452,-5.057219
35.539408,1293.985516,0.918033,4.607375,15.061232
26.788204,1724.66881,0.309375,3.406573,-1.544689
65.581415,566.552208,0.339254,1.791752,21.75551
46.938,1386.94193,0.350089,10.923943,-3.029608
18.922617,203.03709,0.023239,7.785938,3.199517
74.655258,781.995678,0.741476,1.71161,6.097021
82.483901,665.698789,0.819855,5.36308,25.272842
77.203485,825.68039,0.254363,6.555284,-4.31718
25.93692,722.322781,0.641227,2.419794,1.580046
89.074794,652.365703,0.098982,2.110497,-3.51513
88.711355,1744.6828,0.439786,5.56626,5.022124
4.019457,683.328051,0.583178,4.997923,4.522782
74.545891,138.115397,0.932272,8.535126,-1.076657
97.355185,393.44338,0.665069,9.915842,11.388601
89.427766,265.916037,0.769916,5.945009,-1.40393
58.725518,1306.817225,0.754729,3.477474,4.764827
59.551328,614.6529,0.000271,7.80912,8.259837
90.535397,1557.59922,0.895797,3.677746,24.49349
93.422489,200.725123,0.196873,6.489514,0.826877
54.333012,673.863705,0.134245,4.826842,-2.956276
83.020203,1409.258759,0.221041,9.980529,-11.372332
49.753935,230.288565,0.817831,1.513052,-7.430703
74.030053,1135.103404,0.902892,1.874918,1.666615
37.027872,689.910204,0.407671,8.871329,-5.316552
37.236777,166.83045,0.743466,8.254882,6.84063
46.077806,734.151464,0.78276,6.555886,-1.912129
9.313572,724.870512,0.740078,2.678507,25.766608
92.141073,1720.423188,0.380552,4.618957,3.746149
83.138006,684.040668,0.06551,4.116673,-22.731321
5.426639,789.205802,0.486586,9.528829,11.332683
6.629322,217.013638,0.300198,9.485027,1.853884
83.910058,1707.560572,0.589914,4.456615,10.604334
2.72608,476.826563,0.356881,7.716775,7.803214
5.941937,1520.451781,0.574905,6.727188,-1.204465
83.50389,1659.771701,0.325157,8.141307,7.426285
40.03717,1482.162194,0.307542,6.201659,-5.68599
95.125925,1494.129945,0.336362,1.294488,6.003247
4.33554,840.150424,0.652503,7.653497,-0.54835
8.532049,1749.468283,0.987326,4.588336,10.577325
15.231825,772.211499,0.637707,1.976707,-2.426275
55.868484,631.992571,0.503592,6.153644,9.893678
15.565689,1701.892113,0.326386,2.224724,-2.367528
6.992792,540.156424,0.777382,2.819296,24.300345
69.587607,207.454971,0.820189,4.462259,2.927262
49.246394,1446.797707,0.659529,8.525324,6.65043
1.628193,1304.073952,0.758533,3.274963,11.740923
29.77549,1737.392799,0.728977,2.961199,7.504877
78.617819,1563.993484,0.446596,6.952672,8.130773
70.841638,1200.485362,0.603898,5.207845,0.183019
35.169034,196.245432,0.45902,3.427628,-9.699968
54.351735,830.489734,0.001699,8.513446,1.985219
95.627494,976.708864,0.054706,3.515543,-12.625352
24.317682,1645.4337,0.434732,3.761848,17.799329
57.581851,969.242503,0.18204,4.825052,9.439302
66.855202,658.407093,0.985838,5.428694,16.449682
30.977915,375.485785,0.91549,5.719699,2.1372
70.642346,491.577217,0.735952,8.32472,18.437371
61.599057,399.590127,0.23818,8.028959,14.814386
46.080321,820.821608,0.84841,2.318146,9.192409
31.212682,899.510502,0.230384,10.757855,5.918191
93.257493,1188.432936,0.347195,1.522305,-5.945611
31.807217,1209.326551,0.096636,1.000597,-0.633029
85.353659,1596.6679,0.281731,5.553587,7.757289
14.568758,518.947003,0.771059,3.338201,-3.285688
30.239616,1184.199078,0.377319,1.505627,4.413343
60.320787,1508.716084,0.237153,6.191199,9.61425
58.602018,890.765617,0.749582,10.103252,20.59584
85.097765,1243.263374,0.780852,6.936844,-8.751862
89.586599,1223.051239,0.883944,3.317747,-9.63445
1.601885,1739.561447,0.571083,2.895546,-6.651521
67.832044,1616.706308,0.650744,2.268324,2.499968
89.322557,1281.307943,0.36709,8.418003,16.032411
45.005932,482.92879,0.426638,3.236491,20.145174
10.389079,954.672345,0.16315,6.249351,2.109399
7.307765,1684.77939,0.13242,9.295501,5.745121
73.570338,1449.468733,0.700946,6.683973,-14.794604
48.243669,1240.760642,0.137429,2.771541,-7.60561
12.075905,643.190136,0.012643,7.480367,-3.665889
64.238829,438.506389,0.574074,2.467416,0.376185
53.103477,812.168813,0.461158,6.010232,2.045346
95.884556,1065.233621,0.682689,3.03165,9.334726
81.517044,1206.816716,0.176262,6.685061,-8.344818
91.577884,712.417759,0.374748,10.377578,-1.785424
93.044075,238.223294,0.224947,8.593664,3.390489
94.955917,1488.211838,0.821008,7.056788,-5.370251
17.796502,700.685242,0.535026,5.519339,1.825851
80.942315,728.637628,0.608546,4.378585,3.748903
69.693565,1422.267791,0.049442,9.905726,13.607838
1.685528,1291.221561,0.377872,9.282313,4.892893
49.116421,1102.4952,0.414337,9.632845,0.15058
75.387803,1621.796295,0.878303,9.005179,-4.85433
64.810207,582.379647,0.545244,7.230814,12.124816
82.169527,354.440338,0.372441,2.275805,-0.917833
73.927426,681.246289,0.058593,10.969545,2.168088
92.586895,1394.347891,0.574131,4.567031,-5.446337
19.921282,1199.434881,0.066213,2.250613,7.250415
22.902054,1169.335714,0.474612,3.373462,7.866077
92.716951,783.5505,0.380773,3.813973,-4.752259
76.038202,665.081009,0.91398,7.29204,14.359273
9.796556,899.981652,0.80411,7.054861,4.622412
94.553782,923.920053,0.631182,9.257084,-8.248115
45.883743,434.371727,0.652329,8.692806,23.218873
14.388424,813.185368,0.922888,7.856971,-2.824822
49.175991,1457.570003,0.815978,3.100965,-1.943528
76.157617,1666.96087,0.597102,6.819597,-4.268209
73.482526,377.781169,0.319259,7.589035,-3.62965
57.861734,273.02795,0.327416,2.937573,1.293569
6.321085,1347.141254,0.06705,9.182484,-0.279411
11.358363,948.419291,0.101352,7.863276,11.24502
77.66298,1610.45254,0.334314,7.322953,-11.06764
71.957072,442.396683,0.844249,4.165935,3.760903
18.833687,855.081386,0.385622,8.536439,8.114292
72.768573,598.081162,0.269909,8.137941,0.038728
0.837543,831.442416,0.59355,4.217061,-7.48568
73.72767,1406.718352,0.760312,8.163524,-5.134975
22.212242,1498.18634,0.867234,3.28508,3.234902
98.644438,714.403388,0.684098,1.417092,11.96458
4.47513,1463.317609,0.407252,10.34375,-7.379648
34.029055,181.472938,0.687653,4.128036,3.230486
92.939993,1716.162135,0.528441,8.569624,6.873838
80.82608,1411.006319,0.217091,3.531543,7.127441
89.998166,797.096108,0.152235,3.582645,6.528652
13.486941,1475.538998,0.360606,9.929968,2.365128
55.147881,1643.173056,0.307797,9.591653,3.907578
54.532498,149.780959,0.268946,3.486017,8.241357
50.663252,761.799593,0.175707,9.36427,7.826649
74.988064,351.222974,0.214564,2.928506,-3.41118
66.898489,826.960219,0.138631,5.62369,11.037369
44.653495,1390.345117,0.78274,9.108932,16.780796
47.819134,1520.295091,0.168867,2.314546,4.254799
86.909447,143.893491,0.814101,8.25635,-6.469824
62.374218,1539.115157,0.978835,7.177767,7.922685
71.497575,483.23317,0.811996,3.192974,4.506186
58.686936,1532.244875,0.614678,2.285452,-10.337134
51.082099,1354.978626,0.670087,2.752889,15.189146
33.923881,1575.253679,0.846114,6.16538,-0.888779
91.002864,1368.228879,0.398997,1.104698,-13.084048
47.106949,1343.61483,0.487665,2.46962,18.004145
64.662474,182.325623,0.159773,1.359633,-4.14428
29.095697,785.986737,0.359761,7.71553,11.380583
98.576454,372.238758,0.584773,6.899847,-6.59083
57.634084,1272.954457,0.385162,10.925783,7.907473
14.725945,1237.84325,0.821953,9.062877,9.989917
85.497777,1070.635753,0.701926,1.938746,-7.172791
71.970549,707.006615,0.251445,10.109979,1.772282
37.050136,1009.414559,0.689763,5.914233,4.6024
73.098022,1307.178799,0.094673,10.180404,4.915033
89.613275,961.345692,0.365207,9.668145,22.47426
64.69287,705.892853,0.739178,3.582443,1.711792
7.599454,247.677949,0.381236,3.140391,-4.206044
29.198726,1732.568651,0.764143,5.529951,7.536452
43.104025,730.457399,0.058923,10.288776,4.684773
34.962774,846.100968,0.71842,8.755933,13.541264
3.914783,1098.229145,0.196333,3.273027,0.730443
72.132796,1377.020379,0.999926,10.061274,-14.135066
81.308403,962.911405,0.863896,9.026229,11.387023
22.917865,726.51796,0.760702,4.475086,6.432709
38.604507,576.845957,0.621289,7.290188,-2.766565
55.809835,1639.668972,0.1252,5.694952,2.242351
56.239719,1659.499118,0.489689,5.999223,7.047322
82.741863,1376.593432,0.069118,5.566585,19.125226
53.176935,1607.94488,0.130304,4.189281,-3.706176
36.228287,483.203789,0.048137,10.354801,-1.283295
62.804338,1377.750164,0.013459,1.689016,-19.909367
56.68617,618.129524,0.258937,4.487409,-7.654783
81.992241,533.7301,0.159061,10.877741,2.481046
88.334896,1742.281403,0.213473,9.210277,7.628426
91.678254,616.351942,0.619631,10.091591,-7.287941
47.943263,1603.993268,0.984777,7.712819,14.776311
6.756934,888.576405,0.500111,5.736729,2.852402
3.65846,971.713805,0.605316,10.956016,14.582152
11.194152,909.500181,0.906274,10.499061,10.792423
22.764752,382.049096,0.578115,6.43851,6.197748
11.22823,1239.129437,0.695773,6.20415,-16.015409
48.734286,863.001933,0.055021,3.625226,-19.592745
11.905569,393.234688,0.216425,4.18708,3.053184
96.447572,892.588237,0.583267,2.54022,5.525648
51.455553,131.798829,0.578691,5.538738,-7.342132
89.759269,300.335162,0.828983,2.234355,-2.518872
58.956254,1320.089166,0.360065,10.961242,8.733569
83.639895,1706.857593,0.728206,6.003751,-1.639704
72.59193,1457.392165,0.164292,2.618099,9.252359
80.658216,1726.889112,0.376441,1.485483,16.755533
80.260426,497.733367,0.997799,2.487408,-7.857244
7.419673,701.714696,0.167035,6.910864,8.216405
39.057795,145.977456,0.481906,6.88775,-4.111828
51.200917,433.853475,0.201832,9.433936,16.994231
29.147917,792.270044,0.268442,1.474521,10.229972
40.690807,604.92318,0.253967,1.339433,9.381976
85.608162,727.809185,0.677894,5.524608,2.722195
43.815701,565.446449,0.250839,9.667303,-4.706902
49.69179,587.738582,0.981914,4.703709,11.524325
43.954449,722.779024,0.0091,9.22482,2.1936
26.376411,998.315919,0.00336,7.10169,-6.588541
27.68298,986.990572,0.663224,6.566777,-7.666105
93.290531,1759.188998,0.658114,2.411291,-20.713112
63.307872,349.822456,0.836343,2.511264,7.417091
15.824169,1571.83012,0.739158,8.249031,-9.057459
67.709206,1381.191293,0.374044,4.906809,6.453134
53.813088,1150.960736,0.274242,3.792919,-3.085782
9.817933,836.886161,0.214636,6.137982,-21.525761
37.452281,449.391029,0.588344,4.195279,-1.885719
15.84189,625.765019,0.826892,6.056286,6.527868
87.762712,1408.71279,0.528625,6.798588,3.580424
92.951418,1743.319968,0.770259,4.264847,-2.685314
75.291315,534.844566,0.783937,6.542399,17.182033
65.757317,327.584971,0.72063,9.178336,-11.507029
26.693892,959.959421,0.282754,1.080699,18.894055
41.529766,168.455158,0.665205,7.871739,5.062134
89.028847,1335.186187,0.835845,10.1679,-22.518135
18.839675,1217.087192,0.138645,2.569666,7.328551
98.616709,813.490824,0.079209,6.145767,9.270458
42.870359,980.318236,0.037298,9.894457,7.328535
11.648251,1470.87587,0.815876,4.757138,6.516887
97.243551,751.571788,0.106661,3.746207,6.869792
13.770896,801.353551,0.65185,1.815378,-9.263374
68.551764,855.587067,0.262384,5.806338,1.909816
36.284093,542.774526,0.528858,2.016001,10.704059
48.818001,856.819671,0.521801,7.435132,-6.330532
67.751313,1118.496481,0.664123,3.59502,2.198676
50.65311,1512.79483,0.080276,6.833268,-2.323781
56.628,464.648152,0.643474,2.358274,2.9283
31.922305,191.231337,0.507195,3.807806,10.657388
80.813863,917.432396,0.857711,2.001277,7.934149
10.828368,393.418848,0.015525,2.067222,3.407802
83.583396,1448.895027,0.920159,7.482588,0.695409
27.077652,367.014662,0.05987,9.186109,-3.377282
24.546136,853.993244,0.316318,7.859988,-3.546326
1.073546,1314.871716,0.213218,5.491452,15.27898
13.863841,1470.074254,0.54374,7.408309,11.990407
32.41489,368.542411,0.116361,9.562764,-0.556938
24.836772,1124.407472,0.978669,2.41008,-3.329016
94.794428,1011.982853,0.555658,10.865797,2.888536
24.289289,405.749686,0.681666,6.675396,12.120181
74.451724,1395.71252,0.378929,9.494656,1.298675
64.722655,1146.790002,0.227497,5.171727,14.958101
92.055746,526.780195,0.648679,3.680436,4.60944
0.039205,1545.426854,0.987898,1.697133,-3.861979
73.935821,1622.32163,0.876708,3.519474,24.2718
8.716743,1588.710462,0.958461,3.084855,6.93708
6.443953,703.507807,0.674846,2.270998,-16.898488
24.855831,1513.775703,0.681893,4.566612,13.891656
55.662643,936.582685,0.207316,4.418193,13.156405
30.154751,1204.105843,0.39588,8.124844,17.71448
78.106029,1044.614622,0.633774,1.04509,-12.558827
8.40976,1579.509378,0.915922,4.857202,-0.256154
44.28211,140.865334,0.553715,5.307984,-3.016228
48.030433,1178.547939,0.720789,6.505914,-0.448136
37.556921,682.008229,0.789571,6.062677,-4.717634
45.868945,478.893443,0.399724,4.255749,8.065113
3.915503,1676.747173,0.66061,7.442273,2.879888
87.448447,851.964839,0.489644,9.007996,-14.293
65.77451,1167.356876,0.702554,1.95606,8.310383
16.359716,1151.713365,0.062016,10.538725,-4.703543
25.078481,1311.182504,0.378185,7.003682,-14.739203
95.626134,432.539098,0.349005,1.497315,-3.703565
49.610765,655.489267,0.916561,8.179031,-0.300647
83.737998,1475.349747,0.022209,1.157171,-8.58353
96.09685,1121.080197,0.929884,6.551099,-24.075402
69.835965,476.031909,0.992997,1.614657,-16.31305
77.641644,1246.617503,0.148195,5.790191,1.810362
97.707791,1421.761389,0.04479,5.365357,-7.288967
96.815944,987.320087,0.834556,10.003995,-4.56876
28.258295,1001.21717,0.367684,7.861497,6.799681
28.132199,339.242402,0.734328,6.000197,11.016156
2.51298,451.006235,0.112568,4.19739,7.500919
18.583865,169.354758,0.47497,4.059878,-4.665915
16.443158,826.769638,0.456347,1.662522,-7.909046
18.221005,722.207312,0.464098,9.103715,-0.404049
67.885024,1277.998757,0.935721,3.930841,1.450019
32.440808,758.790848,0.983521,1.421011,-3.92855
15.414311,589.433218,0.701079,4.372095,-6.241237
88.658026,391.830232,0.437908,4.808841,-10.189675
97.021133,902.603758,0.579624,2.777784,-10.139055
47.47561,286.175476,0.405056,1.00283,2.831543
45.768518,364.608893,0.707364,5.965425,-6.145466
18.592862,1488.991911,0.386765,7.225599,-2.631465
35.699591,780.522553,0.279606,2.073339,11.520844
61.386378,389.02351,0.357571,9.658381,5.536189
58.518404,1589.790307,0.255542,8.532106,18.435973
72.01701,909.498797,0.830132,5.498343,10.238359
29.64176,1026.781948,0.228503,9.539219,11.614625
46.619541,899.335722,0.295838,6.28042,-28.486674
18.593314,1433.350381,0.36753,6.662787,-1.573859
72.358637,153.3545,0.930118,1.079529,6.837305
94.443213,426.049814,0.881523,5.432143,-2.036652
24.312183,1385.327542,0.722193,9.997213,-2.887491
64.865329,1050.483968,0.431574,9.264431,13.628028
8.157718,873.730216,0.895723,6.865132,11.21879
26.937979,1190.87666,0.261125,5.165677,4.58936
1.111417,513.166379,0.16478,9.7667,-4.216871
49.77725,352.217458,0.733668,3.525468,-8.987074
26.173403,1143.575958,0.91075,8.041569,9.090223
83.474663,511.159259,0.770575,3.690986,-9.395905
90.719046,1644.062313,0.356054,7.91339,-4.496047
78.296136,164.04747,0.357741,10.968483,-6.015386
79.996801,1019.156566,0.500445,3.518389,5.769091
70.756594,1101.195724,0.473868,3.794149,-2.128962
16.920988,179.023052,0.91281,5.265294,-3.930189
39.123185,489.089247,0.508328,6.581739,1.942326
40.254795,279.672444,0.432859,1.237154,4.252901
11.3713,238.488657,0.534867,1.749946,7.752838
18.954308,462.386966,0.148037,9.210367,14.61877
15.496413,473.961028,0.782415,3.107658,-4.567307
54.320595,1075.231775,0.772196,9.198957,-1.538146
85.97124,449.586883,0.343337,6.249549,19.118588
76.812946,975.115991,0.525898,4.89366,4.46093
41.613992,794.066609,0.783366,8.628658,23.856828
7.480803,1395.310472,0.329964,2.893528,-4.968487
83.675972,212.528783,0.604015,5.321043,-12.954289
87.950995,614.498738,0.837059,3.954659,4.30398
90.975145,205.808389,0.141146,8.502873,-14.823774
52.978332,910.201603,0.944894,3.779695,5.848377
16.775343,130.178748,0.702922,4.511671,-4.994886
48.293066,1385.015264,0.873696,4.844481,-0.085769
57.655,1034.679096,0.403079,10.349905,21.907317
0.110167,293.792811,0.861892,1.433243,1.967568
75.399878,1301.93841,0.976659,5.88774,18.930084
20.10063,1552.360894,0.33317,5.231369,15.361416
16.626621,779.182151,0.813483,2.806243,-12.910625
45.900105,547.423096,0.456984,4.100919,10.822757
56.957832,1142.88444,0.651649,9.276193,13.923328
38.186433,1406.806313,0.888133,9.452822,4.607558
98.389424,1038.720175,0.652827,2.367142,-9.052828
89.039985,1210.480206,0.560341,9.236294,-4.878718
64.837477,756.127627,0.85123,6.881901,7.816223
66.030879,1299.527008,0.99839,7.093636,-4.767871
11.076517,821.158953,0.125044,9.098965,-21.732621
82.083925,1498.141556,0.213249,8.978713,-0.659746
61.044422,1754.474811,0.827858,2.966069,15.844398
91.695779,1501.078575,0.928943,10.932048,-16.320488
78.999058,264.837351,0.637086,7.744515,-8.082575
24.063977,799.983173,0.853049,6.670563,-12.691594
62.498081,640.324983,0.272463,9.756643,6.35068
34.483412,621.325463,0.653924,10.501432,-3.588338
68.540802,1254.843767,0.232759,10.715506,0.257905
79.760777,808.706116,0.229683,8.068133,0.585951
49.547304,322.019777,0.680362,3.476215,11.956365
23.881039,869.763081,0.14611,3.088738,5.600001
4.991575,227.066993,0.660888,8.662855,-6.790747
99.665483,1499.143949,0.91664,4.111141,3.485466
22.329636,851.470389,0.231787,10.96876,9.300205
94.278789,666.923385,0.917178,6.079851,-18.375529
8.926526,1583.630912,0.486041,8.089489,7.755882
67.818575,932.690756,0.770884,7.683853,2.140368
69.418647,160.421928,0.739375,9.071041,3.939512
55.29869,1749.780539,0.666523,2.909673,4.490118
56.507857,1099.545123,0.83059,4.165776,4.770526
61.413167,532.190243,0.191634,10.783393,1.145658
46.363519,1684.222286,0.637415,5.244846,1.542831
29.464328,1011.924657,0.958196,9.444177,2.013512
3.978819,1219.216567,0.439471,6.450422,-8.416208
21.235229,400.05052,0.621246,9.414695,-1.989593
87.434274,1570.31633,0.6437,7.975468,16.964802
9.278915,1048.512397,0.305817,2.171107,10.268827
41.665214,1191.002776,0.715855,1.187736,2.976007
93.507735,589.301256,0.367341,2.052985,-6.68428
57.435991,580.284044,0.173894,3.597135,-4.892555
32.099441,1402.216339,0.019874,5.800567,8.344301
32.873405,532.265119,0.853997,3.207274,4.5179
4.183989,707.401989,0.665197,3.22775,-5.6444
32.38147,839.277722,0.268738,2.148153,-5.918358
19.726688,1099.683439,0.713082,3.013897,5.943628
44.660486,1391.702526,0.605243,7.869343,-11.785658
70.189165,605.754863,0.889051,1.843792,-14.260995
3.492374,1348.055752,0.318906,6.195751,11.11843
8.385253,1557.549605,0.430741,7.186796,-0.3929
32.176974,1220.842368,0.571718,10.066789,11.728823
40.015609,786.251701,0.452818,8.547582,10.765777
99.742761,1727.105402,0.834379,8.030932,-12.24643
83.699891,843.16997,0.195685,4.078801,-4.340008
12.095104,1420.248893,0.570335,3.884089,10.268959
55.58601,263.345426,0.283917,5.516851,-6.352286
46.592073,370.357963,0.80118,6.771424,8.206683
50.96335,1730.095322,0.914523,4.429498,10.176296
73.482549,1643.784297,0.011773,6.946048,9.284393
29.674588,893.53024,0.877116,2.013374,-20.765572
30.12429,1564.734541,0.822952,2.088278,-0.366013
89.13611,475.577007,0.834935,5.247983,-10.811602
15.442308,915.534798,0.724186,1.465206,0.848742
70.360828,1388.367985,0.508756,9.348603,4.596544
24.643904,623.536186,0.830603,2.069858,6.41104
17.739856,1286.213803,0.377261,10.60118,8.26815
12.18268,661.921827,0.456808,9.884013,8.096647
87.72227,1569.972645,0.866349,6.023403,23.852674
26.493748,585.153463,0.778542,2.05968,-11.968704
53.332821,1659.763699,0.101299,1.30157,-13.018425
96.594426,839.55993,0.177995,6.72686,-21.756994
18.446198,691.22563,0.470171,6.829029,7.320466
3.689655,336.447261,0.425566,8.365395,11.013359
88.918589,433.981528,0.041986,8.429861,-4.969794
