@relation trump_approval

@attribute ordinal_date numeric
@attribute five_thirty_eight numeric
@attribute gallup numeric
@attribute ipsos numeric
@attribute morning_consult numeric
@attribute rasmussen numeric
@attribute you_gov numeric

@data
737228,42.46444,40.843213,41.570679,37.318749,42.104692,42.636914
737229,42.49247,43.843213,41.570679,38.818749,41.104692,43.636914
737230,42.47778,43.843213,41.570679,41.318749,44.104692,45.636914
737231,42.61736,43.843213,41.570679,38.318749,43.104692,43.136914
737232,42.60138,43.843213,41.570679,38.318749,43.104692,43.136914
737233,42.5964,43.843213,41.570679,38.318749,43.104692,42.636914
737234,42.47824,43.843213,41.570679,38.318749,42.104692,40.636914
737235,42.28614,43.843213,41.570679,40.818749,41.104692,43.636914
737236,42.23874,43.843213,41.570679,40.818749,42.104692,42.636914
737237,42.29902,43.843213,41.570679,40.818749,44.104692,40.636914
737238,42.3429,43.843213,41.570679,40.818749,43.104692,44.636914
737239,42.3288,43.843213,41.570679,40.818749,43.104692,42.636914
737240,42.31249,43.843213,41.570679,40.818749,43.104692,41.636914
737241,42.18854,43.843213,41.570679,40.818749,41.104692,40.636914
737242,42.30627,43.843213,41.570679,38.485416,42.104692,42.636914
737243,42.27202,41.843213,41.570679,38.485416,43.104692,41.636914
737244,42.27202,41.843213,41.570679,38.485416,43.104692,41.636914
737245,42.27202,41.843213,41.570679,38.485416,43.104692,41.636914
737246,42.27202,41.843213,41.570679,38.485416,43.104692,41.636914
737247,42.63196,41.843213,41.570679,38.485416,43.104692,43.303581
737248,42.55466,41.843213,41.570679,39.318749,44.104692,43.303581
737249,42.56955,41.843213,41.570679,39.318749,43.104692,43.886914
737250,42.51568,41.843213,41.570679,39.318749,43.104692,41.136914
737251,42.39655,41.843213,41.570679,39.318749,42.104692,43.636914
737252,42.38647,41.843213,41.570679,39.318749,40.104692,45.636914
737253,42.39304,41.843213,41.570679,39.318749,40.104692,42.636914
737254,42.57518,41.843213,41.570679,39.318749,40.104692,43.636914
737255,42.39311,41.843213,41.570679,39.318749,40.104692,42.636914
737256,42.26181,41.843213,41.570679,39.318749,42.104692,42.636914
737257,42.36789,41.843213,41.570679,39.318749,44.104692,44.636914
737258,42.51968,44.843213,41.570679,39.318749,43.104692,42.636914
737259,42.69924,44.843213,41.570679,39.318749,44.104692,43.636914
737260,42.69924,44.843213,41.570679,39.318749,44.104692,43.636914
737261,42.69075,44.843213,41.570679,39.318749,44.104692,43.636914
737262,42.97346,44.843213,41.570679,40.318749,43.104692,43.636914
737263,42.71822,44.843213,41.570679,37.518749,44.104692,42.636914
737264,42.72192,44.843213,41.570679,37.518749,42.104692,41.636914
737265,42.65391,44.843213,41.570679,37.518749,42.104692,41.636914
737266,42.54303,44.843213,41.570679,37.518749,41.104692,41.636914
737267,42.50711,44.843213,41.570679,37.518749,41.104692,40.636914
737268,42.55053,44.843213,41.570679,37.518749,41.104692,43.636914
737269,42.4653,44.843213,41.570679,37.518749,41.104692,42.636914
737270,42.84758,44.843213,41.570679,37.318749,41.104692,44.636914
737271,42.41258,44.843213,39.570679,40.318749,41.104692,41.636914
737272,42.47928,44.843213,39.570679,40.318749,42.104692,43.636914
737273,42.34539,44.843213,39.570679,40.318749,42.104692,43.636914
737274,42.32873,44.843213,39.570679,40.318749,42.104692,41.636914
737275,42.39501,44.843213,39.570679,40.318749,42.104692,44.636914
737276,42.40977,42.843213,39.570679,40.318749,42.104692,41.636914
737277,42.30338,42.843213,39.570679,41.318749,43.104692,40.636914
737278,42.06437,42.843213,41.570679,39.318749,41.104692,41.636914
737279,42.13394,42.843213,41.570679,39.318749,41.104692,42.636914
737280,42.09775,42.843213,41.570679,39.318749,41.104692,41.636914
737281,42.11066,42.843213,41.570679,39.318749,41.104692,41.636914
737282,42.1351,42.843213,41.570679,39.318749,41.104692,42.636914
737283,42.04562,42.843213,41.570679,39.318749,41.104692,42.636914
737284,41.83497,42.843213,41.570679,38.818749,40.104692,42.136914
737285,41.72423,42.843213,42.570679,38.818749,39.104692,41.636914
737286,42.19074,42.843213,42.570679,38.818749,40.104692,43.636914
737287,42.12044,41.843213,42.570679,38.818749,40.104692,43.636914
737288,42.12044,41.843213,42.570679,38.818749,40.104692,43.636914
737289,42.14217,41.843213,42.570679,38.818749,40.104692,43.636914
737290,42.15096,41.843213,43.570679,38.818749,40.104692,43.636914
737291,41.96317,41.843213,43.570679,38.318749,38.104692,42.636914
737292,41.93464,41.843213,41.570679,40.318749,40.104692,42.636914
737293,41.457,41.843213,41.570679,40.318749,42.104692,42.636914
737294,41.59114,41.843213,41.570679,40.318749,44.104692,42.136914
737295,41.62464,41.843213,41.570679,40.318749,44.104692,43.636914
737296,41.60328,41.843213,41.570679,40.318749,44.104692,41.636914
737297,41.543,41.843213,41.570679,40.318749,42.104692,41.636914
737298,41.32244,41.843213,41.570679,38.318749,41.104692,40.136914
737299,41.26299,41.843213,39.570679,38.318749,41.104692,43.636914
737300,41.27499,41.843213,39.570679,38.318749,41.104692,43.636914
737301,41.26371,41.843213,39.570679,38.318749,41.104692,42.636914
737302,41.26371,41.843213,39.570679,38.318749,41.104692,42.636914
737303,41.26371,41.843213,39.570679,38.318749,41.104692,42.636914
737304,41.16351,41.843213,39.570679,38.318749,39.104692,42.636914
737305,41.46416,41.843213,39.570679,38.318749,40.104692,43.636914
737306,41.35923,41.843213,40.570679,38.318749,40.104692,43.636914
737307,41.39689,41.843213,40.570679,38.318749,40.104692,43.636914
737308,41.38813,39.843213,40.570679,38.318749,40.104692,42.636914
737309,41.45958,39.843213,40.570679,38.318749,40.104692,44.636914
737310,41.49765,39.843213,40.570679,38.318749,40.104692,42.636914
737311,41.50689,39.843213,40.570679,38.318749,40.104692,42.636914
737312,41.01595,39.843213,40.570679,39.318749,41.104692,43.136914
737313,41.48745,39.843213,43.570679,39.318749,41.104692,42.636914
737314,41.65084,39.843213,43.570679,39.318749,42.104692,43.136914
737315,41.63035,39.843213,43.570679,39.318749,41.104692,42.636914
737316,41.63035,39.843213,43.570679,39.318749,41.104692,42.636914
737317,41.61408,39.843213,43.570679,39.318749,41.104692,41.636914
737318,41.76714,39.843213,43.570679,41.318749,44.104692,42.136914
737319,41.78471,39.843213,43.570679,41.318749,43.104692,42.136914
737320,41.77494,39.843213,40.570679,42.318749,45.104692,41.136914
737321,42.06663,43.843213,40.570679,42.318749,43.104692,41.636914
737322,42.20652,43.843213,40.570679,42.318749,46.104692,41.636914
737323,42.17831,43.843213,40.570679,42.318749,46.104692,40.636914
737324,42.44057,43.843213,40.570679,42.318749,46.104692,42.636914
737325,42.43841,43.843213,40.570679,40.318749,46.104692,42.636914
737326,43.13648,43.843213,43.570679,37.318749,47.104692,43.136914
737327,42.93504,43.843213,40.570679,39.318749,45.104692,41.636914
737328,42.79345,43.843213,40.570679,39.318749,43.104692,40.636914
737329,42.77737,43.843213,40.570679,39.318749,42.104692,41.636914
737330,42.77737,43.843213,40.570679,39.318749,42.104692,41.636914
737331,42.77737,43.843213,40.570679,39.318749,42.104692,41.636914
737332,42.1251,43.843213,39.570679,37.652082,43.104692,41.636914
737333,41.47866,43.843213,39.570679,37.652082,42.104692,41.636914
737334,41.27147,43.843213,40.570679,39.318749,42.104692,41.836914
737335,41.20785,40.843213,40.570679,39.318749,41.104692,41.636914
737336,41.60159,40.843213,40.570679,39.318749,42.104692,42.136914
737337,41.60159,40.843213,40.570679,39.318749,42.104692,42.136914
737338,41.60159,40.843213,40.570679,39.318749,42.104692,42.136914
737339,41.52132,40.843213,40.570679,39.318749,41.104692,42.136914
737340,41.62633,40.843213,39.570679,39.652082,39.104692,42.136914
737341,41.59834,40.843213,39.570679,39.652082,40.104692,43.636914
737342,41.86902,40.843213,39.570679,40.318749,41.104692,43.136914
737343,42.12035,40.843213,39.570679,40.318749,43.104692,43.136914
737344,42.09176,40.843213,39.570679,39.318749,43.104692,40.636914
737345,42.16757,40.843213,39.570679,39.318749,43.104692,44.636914
737346,41.99435,40.843213,39.570679,39.318749,43.104692,44.636914
737347,41.67105,40.843213,40.570679,36.068749,43.104692,44.236914
737348,41.62344,39.843213,40.570679,36.068749,44.104692,40.636914
737349,41.55617,39.843213,40.570679,36.068749,42.104692,40.636914
737350,41.52386,39.843213,40.570679,36.068749,41.104692,39.636914
737351,41.52386,39.843213,40.570679,36.068749,41.104692,39.636914
737352,41.53567,39.843213,40.570679,36.068749,41.104692,41.636914
737353,41.20804,39.843213,40.570679,36.068749,39.104692,42.636914
737354,41.25791,39.843213,40.570679,39.318749,39.104692,42.636914
737355,40.76026,39.843213,39.570679,39.318749,38.104692,42.636914
737356,40.56699,39.843213,39.570679,38.318749,37.104692,40.303581
737357,40.68325,39.843213,39.570679,38.318749,37.104692,43.636914
737358,40.698618,39.843213,39.570679,38.318749,37.104692,41.636914
737359,40.68702,39.843213,39.570679,38.318749,37.104692,40.636914
737360,40.712409,39.843213,39.570679,38.318749,39.104692,40.636914
737361,40.610687,39.843213,39.570679,38.985416,40.104692,42.136914
737362,41.088179,39.843213,40.570679,41.318749,41.104692,40.636914
737363,41.125309,39.843213,40.570679,38.318749,39.104692,39.636914
737364,40.880157,39.843213,40.570679,38.318749,39.104692,43.636914
737365,40.909749,39.843213,40.570679,38.318749,39.104692,41.636914
737366,41.150049,39.843213,40.570679,38.318749,39.104692,41.636914
737367,41.068552,39.843213,40.570679,38.318749,38.104692,41.636914
737368,41.319083,41.843213,40.570679,37.818749,40.104692,41.970247
737369,41.213352,41.843213,40.570679,37.818749,40.104692,41.636914
737370,41.391076,41.843213,40.570679,37.818749,44.104692,42.136914
737371,41.388511,41.843213,40.570679,37.818749,43.104692,42.136914
737372,41.388511,41.843213,40.570679,37.818749,43.104692,42.136914
737373,41.38862,41.843213,40.570679,37.818749,43.104692,42.136914
737374,41.388833,41.843213,40.570679,37.818749,41.104692,42.136914
737375,41.10089,41.843213,40.570679,39.318749,38.104692,42.136914
737376,40.950028,41.843213,39.570679,37.652082,40.104692,40.970247
737377,41.151785,41.843213,39.570679,37.652082,42.104692,49.336914
737378,41.196125,41.843213,41.570679,37.318749,44.104692,42.636914
737379,41.196125,41.843213,41.570679,37.318749,44.104692,42.636914
737380,41.196125,41.843213,41.570679,37.318749,44.104692,42.636914
737381,41.218683,41.843213,41.570679,39.318749,44.104692,41.970247
737382,41.285518,41.843213,41.570679,38.318749,42.104692,45.636914
737383,41.351546,43.843213,40.570679,36.318749,42.104692,39.636914
737384,41.876382,43.843213,40.570679,36.318749,40.104692,42.636914
737385,41.891828,43.843213,40.570679,38.818749,40.104692,43.636914
737386,41.891828,43.843213,40.570679,38.818749,40.104692,43.636914
737387,41.891828,43.843213,40.570679,38.818749,40.104692,43.636914
737388,41.725397,43.843213,40.570679,38.818749,38.104692,41.636914
737389,41.740203,43.843213,40.570679,37.818749,40.104692,41.636914
